block,species,chr,chr_beg,chr_end,orientation
578,NC_010158.1,1,94063,97267,+
578,NZ_CP045146.1,1,47292,50508,-
578,NC_008120.1,1,75953,79169,+
578,NZ_CP009989.1,1,8239,11455,-
578,NC_017155.1,1,73730,76946,+
578,NC_017158.1,1,75525,78741,+
578,NC_017266.1,1,92150,95366,-
578,NZ_CP009843.1,1,16794,20010,-
578,NZ_CP010248.1,1,131604,134820,+
578,NZ_CP019709.1,1,85530,88746,-
578,NZ_CP009904.1,1,20687,23903,+
578,NC_017169.1,1,53302,56518,-
578,NZ_CP045150.1,1,47297,50513,-
578,NZ_CP009784.1,1,86679,89895,-
578,NZ_CP016275.1,1,2355,5571,+
578,NZ_CP045259.1,1,47297,50513,-
577,NZ_CP009702.1,1,58236,59541,+
577,NZ_CP006790.1,1,50718,52023,+
577,NC_005815.1,1,103783,105088,-
577,NZ_CP033693.1,1,7213,8518,+
577,NZ_CP033693.1,1,108863,110168,+
577,NZ_CP045164.1,1,32608,33913,+
577,NZ_CP045146.1,1,50509,51814,-
577,NZ_CP009989.1,1,11456,12761,-
577,NC_017266.1,1,95367,96672,-
577,NZ_CP045150.1,1,50514,51819,-
577,NZ_CP045259.1,1,50514,51819,-
576,NZ_CP009702.1,1,56698,58235,+
576,NZ_CP006790.1,1,49180,50717,+
576,NZ_CP033692.1,1,50599,52128,+
576,NZ_CP006746.1,1,127144,128681,+
576,NC_005815.1,1,105090,106642,-
576,NZ_CP033693.1,1,5675,7212,+
576,NZ_CP033693.1,1,107325,108862,+
576,NZ_CP045164.1,1,31070,32607,+
576,NZ_CP045146.1,1,51816,53352,-
576,NZ_CP009989.1,1,12763,14299,-
576,NC_017266.1,1,96674,98210,-
576,NZ_CP010248.1,1,96145,97682,+
576,NZ_CP045150.1,1,51821,53357,-
576,NZ_CP045259.1,1,51821,53357,-
575,NZ_CP009702.1,1,55623,56697,+
575,NZ_CP006790.1,1,48105,49179,+
575,NZ_CP033692.1,1,49532,50598,+
575,NZ_CP006746.1,1,126069,127143,+
575,NC_005815.1,1,80851,81915,+
575,NZ_CP033693.1,1,4600,5674,+
575,NZ_CP033693.1,1,106250,107324,+
575,NZ_CP045164.1,1,29995,31069,+
575,NZ_CP045146.1,1,53354,54428,-
575,NZ_CP009989.1,1,14301,15375,-
575,NC_017266.1,1,98212,99286,-
575,NZ_CP010248.1,1,95070,96144,+
575,NZ_CP045150.1,1,53359,54433,-
575,NZ_CP045259.1,1,53359,54433,-
574,NZ_CP009702.1,1,51018,53681,+
574,NC_003134.1,1,1942,4609,-
574,NC_014022.1,1,1942,4609,-
574,NZ_CP006790.1,1,43498,46165,+
574,NZ_CP033692.1,1,44940,47600,+
574,NZ_CP006746.1,1,48047,50714,-
574,NC_005815.1,1,1942,4605,-
574,NZ_CP033693.1,1,1,2658,+
574,NZ_CP033693.1,1,101641,104308,+
574,NZ_CP045164.1,1,56376,59043,-
574,NZ_CP009722.1,1,73267,75934,-
574,NC_010158.1,1,74146,76813,+
574,NZ_CP045146.1,1,56370,59037,-
574,NC_008120.1,1,1944,4611,-
574,NZ_CP009989.1,1,17317,19980,-
574,NC_017155.1,1,1942,4609,-
574,NC_017158.1,1,1942,4609,-
574,NC_017266.1,1,1942,4605,-
574,NZ_CP010248.1,1,17048,19715,-
574,NZ_CP019709.1,1,10951,13618,-
574,NZ_CP009904.1,1,43148,45815,-
574,NC_017169.1,1,74944,77596,-
574,NZ_CP045150.1,1,56375,59043,-
574,NZ_CP009784.1,1,11385,14052,-
574,NZ_CP016275.1,1,77487,80138,+
574,NZ_CP045259.1,1,56375,59042,-
573,NZ_CP009702.1,1,32417,51016,+
573,NC_003134.1,1,4610,23209,-
573,NC_014022.1,1,4610,23209,-
573,NZ_CP006790.1,1,24897,43496,+
573,NZ_CP033692.1,1,26373,44938,+
573,NZ_CP006746.1,1,50715,69314,-
573,NC_005815.1,1,4606,22869,-
573,NZ_CP033693.1,1,83048,101639,+
573,NZ_CP045164.1,1,59044,77643,-
573,NZ_CP009722.1,1,75935,94534,-
573,NC_010158.1,1,55557,74144,+
573,NZ_CP045146.1,1,59038,77637,-
573,NC_008120.1,1,4612,23211,-
573,NZ_CP009989.1,1,19981,38580,-
573,NC_017155.1,1,4610,23209,-
573,NC_017158.1,1,4610,23209,-
573,NC_017266.1,1,4606,23205,-
573,NZ_CP010248.1,1,19716,38315,-
573,NZ_CP019709.1,1,13619,32148,-
573,NZ_CP009904.1,1,45816,64415,-
573,NC_017169.1,1,77597,96210,-
573,NZ_CP045150.1,1,59044,77643,-
573,NZ_CP009784.1,1,14053,32652,-
573,NZ_CP016275.1,1,58886,77485,+
573,NZ_CP045259.1,1,59043,77642,-
572,NZ_CP009702.1,1,30660,32416,+
572,NC_003134.1,1,23211,24900,-
572,NC_014022.1,1,23211,24900,-
572,NZ_CP006790.1,1,23140,24896,+
572,NZ_CP033692.1,1,24616,26372,+
572,NZ_CP006746.1,1,69316,71068,-
572,NC_005815.1,1,22871,24623,-
572,NZ_CP033693.1,1,81291,83047,+
572,NZ_CP045164.1,1,77645,79401,-
572,NZ_CP009722.1,1,94536,96210,-
572,NC_010158.1,1,53873,55556,+
572,NZ_CP045146.1,1,77639,79391,-
572,NC_008120.1,1,23213,24902,-
572,NZ_CP009989.1,1,38582,40338,-
572,NC_017155.1,1,23211,24900,-
572,NC_017158.1,1,23211,24900,-
572,NC_017266.1,1,23207,24963,-
572,NZ_CP010248.1,1,38317,40069,-
572,NZ_CP019709.1,1,32150,33906,-
572,NZ_CP009904.1,1,64417,66106,-
572,NC_017169.1,1,1,1677,-
572,NZ_CP045150.1,1,77645,79397,-
572,NZ_CP009784.1,1,32654,34343,-
572,NZ_CP016275.1,1,57196,58885,+
572,NZ_CP045259.1,1,77644,79396,-
571,NZ_CP009702.1,1,19276,30658,+
571,NC_003134.1,1,24901,36279,-
571,NC_014022.1,1,24901,36280,-
571,NZ_CP006790.1,1,11759,23138,+
571,NZ_CP033692.1,1,13234,24614,+
571,NZ_CP006746.1,1,71069,82461,-
571,NC_005815.1,1,24624,36004,-
571,NZ_CP033693.1,1,69906,81289,+
571,NZ_CP045164.1,1,79402,90782,-
571,NZ_CP009722.1,1,1,11394,-
571,NC_010158.1,1,42493,53871,+
571,NZ_CP045146.1,1,79392,90772,-
571,NC_008120.1,1,24903,36285,-
571,NZ_CP009989.1,1,40339,51722,-
571,NC_017155.1,1,24901,36280,-
571,NC_017158.1,1,24901,36279,-
571,NC_017266.1,1,24964,36347,-
571,NZ_CP010248.1,1,40070,51462,-
571,NZ_CP019709.1,1,33907,45287,-
571,NZ_CP009904.1,1,66107,77489,-
571,NC_017169.1,1,1678,13056,-
571,NZ_CP045150.1,1,79398,90777,-
571,NZ_CP009784.1,1,34344,45722,-
571,NZ_CP016275.1,1,45817,57194,+
571,NZ_CP045259.1,1,79397,90777,-
570,NZ_CP009702.1,1,14980,18579,+
570,NC_003134.1,1,38694,42278,-
570,NC_014022.1,1,38695,42279,-
570,NZ_CP006790.1,1,5760,9343,+
570,NZ_CP033692.1,1,6528,10111,+
570,NZ_CP006746.1,1,90216,93808,-
570,NC_005815.1,1,43036,46628,-
570,NZ_CP033693.1,1,63226,66823,+
570,NZ_CP045164.1,1,93197,96781,-
570,NZ_CP009722.1,1,13809,17393,-
570,NC_010158.1,1,24740,28348,-
570,NZ_CP045146.1,1,93187,96771,-
570,NC_008120.1,1,36984,40583,-
570,NZ_CP009989.1,1,52421,56020,-
570,NC_017155.1,1,38695,42279,-
570,NC_017158.1,1,38693,42277,-
570,NC_017266.1,1,37046,40645,-
570,NZ_CP009843.1,1,1,3585,+
570,NZ_CP010248.1,1,59217,62809,-
570,NZ_CP019709.1,1,47702,51286,-
570,NZ_CP009904.1,1,78188,81787,-
570,NC_017169.1,1,15471,19055,-
570,NZ_CP045150.1,1,93192,96776,-
570,NZ_CP009784.1,1,48137,51721,-
570,NZ_CP016275.1,1,39818,43401,+
570,NZ_CP045259.1,1,93192,96776,-
569,NZ_CP009702.1,1,10772,14978,+
569,NC_003134.1,1,42279,46485,-
569,NC_014022.1,1,42280,46486,-
569,NZ_CP006790.1,1,1552,5758,+
569,NZ_CP033692.1,1,2321,6526,+
569,NZ_CP006746.1,1,93809,98035,-
569,NC_005815.1,1,46629,50855,-
569,NZ_CP033693.1,1,59019,63224,+
569,NZ_CP045164.1,1,96782,100989,-
569,NZ_CP009722.1,1,17394,21600,-
569,NC_010158.1,1,28349,32566,-
569,NZ_CP045146.1,1,96772,100979,-
569,NC_008120.1,1,40584,44789,-
569,NZ_CP009989.1,1,56021,60227,-
569,NC_017155.1,1,42280,46486,-
569,NC_017158.1,1,42278,46485,-
569,NC_017266.1,1,40646,44852,-
569,NZ_CP009843.1,1,49213,53435,+
569,NZ_CP010248.1,1,62810,67036,-
569,NZ_CP019709.1,1,51287,55493,-
569,NZ_CP009904.1,1,81788,85993,-
569,NC_017169.1,1,19056,23262,-
569,NZ_CP045150.1,1,96777,100984,-
569,NZ_CP009784.1,1,51722,55928,-
569,NZ_CP016275.1,1,35610,39816,+
569,NZ_CP045259.1,1,96777,100984,-
568,NZ_CP009702.1,1,9637,10771,+
568,NC_003134.1,1,46487,47620,-
568,NC_014022.1,1,46488,47621,-
568,NZ_CP006790.1,1,416,1551,+
568,NZ_CP033692.1,1,1186,2320,+
568,NZ_CP006746.1,1,98037,99170,-
568,NC_005815.1,1,50857,51990,-
568,NZ_CP033693.1,1,57884,59018,+
568,NZ_CP045164.1,1,1,1135,-
568,NZ_CP009722.1,1,21602,22735,-
568,NC_010158.1,1,32568,33701,-
568,NZ_CP045146.1,1,1,1134,-
568,NC_008120.1,1,44791,45924,-
568,NZ_CP009989.1,1,60229,61362,-
568,NC_017155.1,1,46488,47621,-
568,NC_017158.1,1,46487,47639,-
568,NC_017266.1,1,44854,45987,-
568,NZ_CP009843.1,1,48078,49212,+
568,NZ_CP010248.1,1,67038,68171,-
568,NZ_CP019709.1,1,55495,56628,-
568,NZ_CP009904.1,1,85995,87128,-
568,NC_017169.1,1,23264,24397,-
568,NZ_CP045150.1,1,1,1134,-
568,NZ_CP009784.1,1,55930,57063,-
568,NZ_CP016275.1,1,34475,35609,+
568,NZ_CP045259.1,1,1,1134,-
567,NZ_CP009702.1,1,6169,7653,+
567,NC_003134.1,1,49605,51089,-
567,NC_014022.1,1,49606,51090,-
567,NZ_CP006790.1,1,97933,99417,+
567,NZ_CP033692.1,1,99333,100817,+
567,NZ_CP006746.1,1,101155,102639,-
567,NC_005815.1,1,53975,55459,-
567,NZ_CP033693.1,1,54416,55900,+
567,NZ_CP045164.1,1,3120,4604,-
567,NZ_CP009722.1,1,24720,26204,-
567,NC_010158.1,1,35686,37155,-
567,NZ_CP045146.1,1,3119,4603,-
567,NC_008120.1,1,49867,51346,-
567,NZ_CP009989.1,1,63347,64831,-
567,NC_017155.1,1,49606,51090,-
567,NC_017158.1,1,49441,50926,-
567,NC_017266.1,1,47972,49456,-
567,NZ_CP009843.1,1,44610,46094,+
567,NZ_CP010248.1,1,70156,71640,-
567,NZ_CP019709.1,1,58613,60097,-
567,NZ_CP009904.1,1,91076,92555,-
567,NC_017169.1,1,26382,27866,-
567,NZ_CP045150.1,1,3119,4603,-
567,NZ_CP009784.1,1,59048,60532,-
567,NZ_CP016275.1,1,31007,32491,+
567,NZ_CP045259.1,1,3119,4603,-
566,NZ_CP009702.1,1,4225,6167,+
566,NC_003134.1,1,51090,53032,-
566,NC_014022.1,1,51091,53033,-
566,NZ_CP006790.1,1,95989,97931,+
566,NZ_CP033692.1,1,97389,99331,+
566,NZ_CP006746.1,1,102640,104582,-
566,NC_005815.1,1,55460,57402,-
566,NZ_CP033693.1,1,52472,54414,+
566,NZ_CP045164.1,1,4605,6547,-
566,NZ_CP009722.1,1,26205,28147,-
566,NC_010158.1,1,21171,23144,+
566,NZ_CP045146.1,1,4604,6546,-
566,NC_008120.1,1,51347,53289,-
566,NZ_CP009989.1,1,64832,66774,-
566,NC_017155.1,1,51091,53033,-
566,NC_017158.1,1,50927,52869,-
566,NC_017266.1,1,49457,51399,-
566,NZ_CP009843.1,1,42666,44608,+
566,NZ_CP010248.1,1,71641,73583,-
566,NZ_CP019709.1,1,60098,62040,-
566,NZ_CP009904.1,1,92556,94498,-
566,NC_017169.1,1,27867,29809,-
566,NZ_CP045150.1,1,4604,6546,-
566,NZ_CP009784.1,1,60533,62475,-
566,NZ_CP016275.1,1,29063,31005,+
566,NZ_CP045259.1,1,4604,6546,-
565,NZ_CP009702.1,1,2888,4224,+
565,NC_003134.1,1,53034,54369,-
565,NC_014022.1,1,53035,54370,-
565,NZ_CP006790.1,1,94652,95988,+
565,NZ_CP033692.1,1,96052,97388,+
565,NZ_CP006746.1,1,104584,105919,-
565,NC_005815.1,1,57404,58739,-
565,NZ_CP033693.1,1,51135,52471,+
565,NZ_CP045164.1,1,6549,7884,-
565,NZ_CP009722.1,1,28149,29484,-
565,NC_010158.1,1,78429,79754,-
565,NZ_CP045146.1,1,6548,7878,-
565,NC_008120.1,1,53291,54626,-
565,NZ_CP009989.1,1,66776,68111,-
565,NC_017155.1,1,53035,54368,-
565,NC_017158.1,1,52871,54222,-
565,NC_017266.1,1,51401,52736,-
565,NZ_CP009843.1,1,41329,42665,+
565,NZ_CP010248.1,1,73585,74920,-
565,NZ_CP019709.1,1,62042,63377,-
565,NZ_CP009904.1,1,94500,95835,-
565,NC_017169.1,1,29811,31146,-
565,NZ_CP045150.1,1,6548,7883,-
565,NZ_CP009784.1,1,62477,63812,-
565,NZ_CP016275.1,1,27726,29062,+
565,NZ_CP045259.1,1,6548,7883,-
564,NZ_CP009702.1,1,907,2253,+
564,NC_003134.1,1,55005,56351,-
564,NC_014022.1,1,55006,56352,-
564,NZ_CP006790.1,1,92671,94017,+
564,NZ_CP033692.1,1,94071,95417,+
564,NZ_CP006746.1,1,106555,107901,-
564,NC_005815.1,1,59375,60721,-
564,NZ_CP033693.1,1,49156,50500,+
564,NZ_CP045164.1,1,8520,9866,-
564,NZ_CP009722.1,1,30120,31466,-
564,NC_010158.1,1,80390,81723,-
564,NZ_CP045146.1,1,8514,9860,-
564,NC_008120.1,1,55262,56608,-
564,NZ_CP009989.1,1,68747,70093,-
564,NC_017155.1,1,55004,56350,-
564,NC_017158.1,1,56800,58146,-
564,NC_017266.1,1,53372,54718,-
564,NZ_CP009843.1,1,39348,40694,+
564,NZ_CP010248.1,1,75556,76902,-
564,NZ_CP019709.1,1,64013,65359,-
564,NZ_CP009904.1,1,14,1344,-
564,NC_017169.1,1,31782,33128,-
564,NZ_CP045150.1,1,8519,9865,-
564,NZ_CP009784.1,1,64448,65794,-
564,NZ_CP016275.1,1,25745,27091,+
564,NZ_CP045259.1,1,8519,9865,-
563,NZ_CP009723.1,1,4167234,4168451,+
563,NZ_CP016273.1,1,211080,212297,+
563,NZ_CP009785.1,1,1243489,1244706,+
563,NC_017168.1,1,1338879,1340096,+
563,NZ_CP019708.1,1,2795439,2796653,+
563,NC_014029.1,1,2881600,2882817,+
563,NC_008150.1,1,4218172,4219388,-
563,NZ_CP009844.1,1,207466,208684,+
563,NZ_CP009906.1,1,2837728,2838943,+
562,NZ_CP009723.1,1,3826910,3828156,+
562,NZ_CP009906.1,1,4471594,4472854,-
561,NZ_CP009723.1,1,3078242,3079851,+
561,NZ_CP009723.1,1,4636300,4637908,-
560,NZ_CP009723.1,1,2092628,2093924,+
560,NZ_CP064127.1,1,1777312,1778626,+
560,NZ_CP010247.1,1,783174,784487,+
560,NC_005810.1,1,3981829,3983142,-
560,NZ_CP019708.1,1,4229176,4230487,+
560,NZ_CP006748.1,1,3265786,3267099,-
559,NZ_CP009723.1,1,26501,27912,+
559,NZ_CP045145.1,1,750968,752379,+
559,NZ_CP045258.1,1,653992,655403,+
559,NZ_CP064127.1,1,336791,338218,-
559,NZ_CP009785.1,1,1760331,1761742,+
559,NC_017168.1,1,1857047,1858458,+
559,NZ_CP010247.1,1,276699,278125,+
559,NC_005810.1,1,631462,632873,+
559,NZ_CP019708.1,1,3312043,3313454,+
559,NZ_CP006792.1,1,3973116,3974527,+
559,NZ_CP009844.1,1,726158,727569,+
559,NZ_CP045149.1,1,505647,507058,+
559,NC_010159.1,1,4250363,4251774,+
559,NZ_CP006748.1,1,3772223,3773650,-
559,NZ_CP064124.1,1,731689,733100,+
558,NC_003143.1,1,4134760,4136716,+
558,NC_008150.1,1,4455133,4457085,+
558,NZ_CP009906.1,1,2600037,2601989,-
557,NC_003143.1,1,3574372,3576376,+
557,NZ_CP009723.1,1,353242,355245,-
557,NZ_CP009785.1,1,2088310,2090313,-
557,NC_017168.1,1,2185591,2187594,-
557,NZ_CP009844.1,1,1607657,1609662,+
556,NC_003143.1,1,3482499,3484447,+
556,NZ_CP009723.1,1,445170,447120,-
556,NZ_CP016273.1,1,3124849,3126799,+
556,NZ_CP016273.1,1,3970250,3972202,-
556,NC_017168.1,1,2277519,2279469,-
555,NC_003143.1,1,3275087,3277026,+
555,NZ_CP009723.1,1,652493,654431,-
555,NZ_CP016273.1,1,2917408,2919347,+
555,NZ_CP009785.1,1,2389337,2391276,-
554,NC_003143.1,1,3048935,3050874,+
554,NZ_CP009723.1,1,878619,880558,-
554,NZ_CP016273.1,1,2691279,2693218,+
554,NC_017168.1,1,2711533,2713472,-
554,NZ_CP009844.1,1,1082123,1084060,+
553,NC_003143.1,1,2982277,2983590,+
553,NZ_CP009723.1,1,945925,947238,-
553,NZ_CP016273.1,1,2624614,2625927,+
553,NZ_CP009785.1,1,2682706,2684019,-
553,NC_017168.1,1,2778845,2780158,-
553,NZ_CP009844.1,1,1015451,1016764,+
552,NC_003143.1,1,2826171,2828131,+
552,NZ_CP016273.1,1,2468510,2470470,+
552,NZ_CP064125.1,1,1685782,1687742,-
552,NZ_CP045145.1,1,1819326,1821286,-
552,NZ_CP045258.1,1,2841781,2843741,+
552,NZ_CP064120.1,1,2050894,2052854,-
552,NC_017168.1,1,2934304,2936264,-
552,NC_017160.1,1,2781450,2783410,-
552,NZ_CP019708.1,1,4385288,4387248,-
552,NZ_CP064117.1,1,2672359,2674319,+
552,NZ_CP006792.1,1,547290,549250,-
552,NC_008150.1,1,2253221,2255181,+
552,NZ_CP009844.1,1,1801229,1803189,-
552,NZ_CP045149.1,1,1571353,1573313,-
552,NZ_CP009704.1,1,103925,105885,-
552,NZ_CP045163.1,1,2624450,2626410,+
552,NC_017265.1,1,1565119,1567078,-
551,NC_003143.1,1,2745539,2746826,+
551,NZ_CP009723.1,1,1182689,1183976,-
551,NZ_CP016273.1,1,2387881,2389168,+
551,NZ_CP009785.1,1,2919478,2920765,-
551,NC_017168.1,1,3015606,3016893,-
551,NZ_CP019708.1,1,4466059,4467344,-
551,NZ_CP009844.1,1,1882594,1883881,-
550,NC_003143.1,1,2560552,2562910,+
550,NZ_CP009723.1,1,1366604,1368962,-
550,NZ_CP009723.1,1,1375337,1377704,-
550,NZ_CP016273.1,1,2194154,2196522,+
550,NZ_CP016273.1,1,2202896,2205254,+
550,NZ_CP009785.1,1,3103412,3105770,-
550,NC_017168.1,1,3199501,3201859,-
550,NZ_CP019708.1,1,956,3289,-
550,NZ_CP019708.1,1,4647985,4650325,-
550,NZ_CP009844.1,1,2066525,2068883,-
549,NC_003143.1,1,2555153,2560551,+
549,NZ_CP009723.1,1,1368964,1374362,-
549,NZ_CP009723.1,1,1377706,1383105,-
549,NZ_CP016273.1,1,2188755,2194153,+
549,NZ_CP016273.1,1,2197497,2202895,+
549,NZ_CP009785.1,1,3105772,3111170,-
549,NZ_CP009785.1,1,3111203,3116601,-
549,NC_017168.1,1,3201861,3207259,-
549,NZ_CP019708.1,1,3291,8655,-
549,NZ_CP019708.1,1,4650327,4655691,-
549,NZ_CP009844.1,1,2068885,2074282,-
548,NC_003143.1,1,2294862,2296814,+
548,NZ_CP009723.1,1,1641464,1643416,-
548,NZ_CP016273.1,1,1926518,1928470,+
548,NZ_CP009785.1,1,3374889,3376841,-
548,NC_017168.1,1,3465001,3466953,-
548,NZ_CP009844.1,1,2332600,2334552,-
547,NC_003143.1,1,1844023,1845961,+
547,NZ_CP009723.1,1,2090392,2092330,-
547,NZ_CP016273.1,1,1578402,1580340,+
547,NZ_CP009785.1,1,3823795,3825734,-
547,NC_017168.1,1,3813109,3815047,-
547,NZ_CP009844.1,1,2781532,2783470,-
546,NC_003143.1,1,1726572,1728535,+
546,NZ_CP016273.1,1,1461073,1463036,+
546,NZ_CP064127.1,1,3663715,3665644,-
546,NC_017168.1,1,3930536,3932499,-
546,NZ_CP010247.1,1,1450344,1452286,+
546,NC_017160.1,1,3538232,3540183,-
546,NZ_CP009844.1,1,2898960,2900923,-
546,NZ_CP064124.1,1,684280,686226,-
545,NC_003143.1,1,1502741,1504693,+
545,NZ_CP009723.1,1,2431667,2433619,-
545,NZ_CP016273.1,1,1237246,1239198,+
545,NZ_CP009785.1,1,4165055,4167007,-
545,NZ_CP019708.1,1,1055810,1057757,-
545,NC_008150.1,1,2552755,2554707,+
545,NZ_CP009844.1,1,3123511,3125463,-
544,NC_003143.1,1,1013511,1015468,+
544,NZ_CP009723.1,1,2921660,2923617,-
544,NZ_CP016273.1,1,747264,749221,+
544,NZ_CP009785.1,1,4654960,4656917,-
544,NC_017168.1,1,89806,91763,-
544,NC_005810.1,1,2333526,2335478,-
544,NZ_CP009844.1,1,3613522,3615481,-
544,NZ_CP064124.1,1,1752695,1754647,-
543,NC_003143.1,1,693715,695667,+
543,NZ_CP009723.1,1,3241458,3243410,-
543,NZ_CP016273.1,1,427490,429442,+
543,NZ_CP009785.1,1,311868,313820,-
543,NC_017168.1,1,409511,411463,-
543,NC_005810.1,1,3205783,3207733,-
543,NC_008150.1,1,4216233,4218170,-
543,NZ_CP009844.1,1,3933255,3935207,-
542,NC_003143.1,1,401046,402987,+
542,NZ_CP009723.1,1,3534154,3536096,-
542,NZ_CP016273.1,1,4140398,4142340,-
542,NZ_CP009785.1,1,604554,606496,-
542,NC_017168.1,1,702826,704768,-
542,NC_017160.1,1,398898,400839,+
542,NZ_CP019708.1,1,2157837,2159779,-
542,NC_014029.1,1,454546,456487,+
542,NC_008150.1,1,4389077,4391019,-
541,NC_003143.1,1,190051,192003,+
541,NC_003143.1,1,3998765,4000719,+
541,NZ_CP016273.1,1,4351381,4353333,-
541,NC_005810.1,1,4010878,4012835,-
540,NC_017154.1,1,4404344,4405805,+
540,NC_003143.1,1,4417515,4418976,+
540,NZ_CP064125.1,1,4324889,4326350,+
540,NZ_CP045258.1,1,204377,205839,-
540,NZ_CP064127.1,1,4030060,4031506,-
540,NZ_CP010247.1,1,1177259,1178704,-
540,NC_017160.1,1,4390477,4391938,+
540,NC_014029.1,1,4463907,4465368,+
540,NZ_CP045149.1,1,54243,55705,-
539,NC_017154.1,1,3618059,3619997,+
539,NC_003143.1,1,3625271,3627209,+
539,NZ_CP009723.1,1,302408,304346,-
539,NZ_CP016273.1,1,3267620,3269558,+
539,NZ_CP064125.1,1,894784,896722,-
539,NZ_CP045145.1,1,1027507,1029448,-
539,NZ_CP045258.1,1,3633049,3634987,+
539,NZ_CP064120.1,1,3359289,3361242,+
539,NZ_CP064127.1,1,392879,394817,-
539,NC_017168.1,1,2134757,2136695,-
539,NZ_CP010247.1,1,220100,222038,+
539,NC_005810.1,1,731099,733037,-
539,NC_017160.1,1,3601956,3603894,+
539,NZ_CP064117.1,1,3464630,3466583,+
539,NC_014029.1,1,3675758,3677696,+
539,NC_008150.1,1,3056757,3058695,+
539,NZ_CP045149.1,1,780759,782697,-
539,NC_010159.1,1,1073764,1075706,+
539,NZ_CP009906.1,1,1443742,1445680,+
539,NZ_CP006748.1,1,1807023,1808977,-
539,NZ_CP006748.1,1,3828310,3830248,-
539,NZ_CP045163.1,1,3415920,3417873,+
538,NC_017154.1,1,3205652,3206964,+
538,NC_003143.1,1,3117258,3118570,-
538,NZ_CP009723.1,1,810930,812241,+
538,NZ_CP016273.1,1,2759588,2760900,-
538,NZ_CP045145.1,1,3811006,3812318,+
538,NC_017168.1,1,2643853,2645165,+
538,NC_017160.1,1,3187597,3188909,+
538,NZ_CP019708.1,1,4094911,4096221,+
538,NC_014029.1,1,3262636,3263948,+
538,NZ_CP009844.1,1,1150503,1151815,-
537,NC_017154.1,1,3122850,3124163,+
537,NC_003143.1,1,2885777,2887090,-
537,NZ_CP009723.1,1,1042424,1043737,+
537,NZ_CP016273.1,1,2528115,2529428,-
537,NZ_CP009785.1,1,2779215,2780528,+
537,NC_017168.1,1,2875345,2876658,+
537,NC_017160.1,1,2722485,2723795,+
537,NC_014029.1,1,2942419,2943732,-
537,NZ_CP009844.1,1,1742270,1743583,+
537,NC_010158.1,1,92748,94061,+
536,NC_017154.1,1,2624462,2626402,+
536,NZ_CP064125.1,1,535708,537660,+
536,NZ_CP045258.1,1,3992111,3994063,-
536,NC_008150.1,1,2011395,2013346,-
536,NZ_CP064124.1,1,1434977,1436928,+
535,NC_017154.1,1,2400149,2401454,+
535,NC_003143.1,1,2403248,2404553,+
535,NZ_CP009723.1,1,1533702,1535008,-
535,NZ_CP016273.1,1,2034895,2036200,+
535,NZ_CP064125.1,1,2498910,2500216,-
535,NZ_CP064125.1,1,2954471,2955764,+
535,NZ_CP045145.1,1,2396255,2397561,-
535,NZ_CP009991.1,1,67411,68716,+
535,NZ_CP045258.1,1,1574354,1575647,-
535,NZ_CP045258.1,1,2029881,2031186,+
535,NZ_CP064120.1,1,2294293,2295598,-
535,NZ_CP064120.1,1,2436959,2438264,+
535,NZ_CP064127.1,1,682733,684051,+
535,NZ_CP064127.1,1,1692821,1694134,-
535,NZ_CP009785.1,1,3267163,3268469,-
535,NC_017168.1,1,3357678,3358984,-
535,NC_017160.1,1,2136558,2137864,-
535,NZ_CP019708.1,1,158887,160191,-
535,NZ_CP064117.1,1,2101435,2102740,+
535,NC_014029.1,1,2208950,2210256,-
535,NC_008150.1,1,1675209,1676514,+
535,NZ_CP009844.1,1,2224863,2226169,-
535,NZ_CP045149.1,1,2148591,2149897,-
535,NC_010159.1,1,1298912,1300227,+
535,NC_010159.1,1,2487762,2489068,-
535,NZ_CP009906.1,1,62371,63676,+
535,NZ_CP009704.1,1,676143,677449,-
535,NZ_CP045163.1,1,2051535,2052840,+
535,NC_017265.1,1,2137350,2138656,-
534,NC_017154.1,1,2372558,2373862,+
534,NC_003143.1,1,2375657,2376961,+
534,NZ_CP009723.1,1,1561293,1562597,-
534,NZ_CP016273.1,1,2007304,2008608,+
534,NZ_CP064125.1,1,2525792,2527096,-
534,NZ_CP045145.1,1,2423848,2425152,-
534,NZ_CP009991.1,1,40530,41834,+
534,NZ_CP045258.1,1,2003000,2004304,+
534,NZ_CP064120.1,1,2410078,2411382,+
534,NZ_CP009785.1,1,3294755,3296059,-
534,NC_017168.1,1,3385270,3386574,-
534,NZ_CP010247.1,1,3119271,3120590,+
534,NC_017160.1,1,2164150,2165453,-
534,NZ_CP019708.1,1,186478,187782,-
534,NZ_CP064117.1,1,2074554,2075858,+
534,NZ_CP006792.1,1,1147164,1148468,-
534,NC_014029.1,1,2236542,2237846,-
534,NZ_CP009844.1,1,2252455,2253759,-
534,NZ_CP045149.1,1,2175472,2176776,-
534,NC_010159.1,1,2283199,2284503,+
534,NC_010159.1,1,3010588,3011874,-
534,NZ_CP006748.1,1,993426,994745,-
534,NZ_CP009704.1,1,703025,704329,-
534,NZ_CP045163.1,1,2024654,2025958,+
534,NC_017265.1,1,2164232,2165536,-
533,NC_017154.1,1,2205485,2206855,+
533,NC_003143.1,1,2205917,2207287,+
533,NZ_CP009723.1,1,1730994,1732363,-
533,NZ_CP064125.1,1,2693239,2694608,-
