block,species,chr,chr_beg,chr_end,orientation
213,NZ_CP033690.1,1,4397392,4413106,+
213,NC_017154.1,1,3093994,3109710,+
213,NC_003143.1,1,2900291,2916004,-
213,NZ_CP009723.1,1,1013510,1029223,+
213,NZ_CP016273.1,1,2542629,2558342,-
213,NZ_CP064125.1,1,1139504,1155217,-
213,NZ_CP045145.1,1,1272817,1288539,-
213,NZ_CP009991.1,1,3556235,3571949,-
213,NZ_CP045258.1,1,3374587,3390300,+
213,NZ_CP064120.1,1,3100414,3116109,+
213,NZ_CP009785.1,1,2750300,2766013,+
213,NC_017168.1,1,2846431,2862144,+
213,NZ_CP010247.1,1,4485181,4500893,+
213,NC_005810.1,1,1202943,1218656,+
213,NC_017160.1,1,2881541,2897257,-
213,NZ_CP019708.1,1,4244370,4260075,-
213,NZ_CP064117.1,1,3205754,3221449,+
213,NZ_CP006792.1,1,1,15710,-
213,NC_014029.1,1,2956872,2972585,-
213,NC_008150.1,1,2794874,2810450,+
213,NZ_CP009844.1,1,1713356,1729069,+
213,NZ_CP045149.1,1,1025489,1041202,-
213,NC_010159.1,1,1926884,1942579,+
213,NZ_CP009906.1,1,1181875,1197451,+
213,NZ_CP006748.1,1,4079781,4095493,-
213,NZ_CP009704.1,1,1695936,1711651,+
213,NZ_CP064124.1,1,1231554,1247267,+
213,NZ_CP045163.1,1,3158319,3174014,+
213,NC_017265.1,1,3157165,3172880,+
212,NZ_CP033690.1,1,4390187,4397391,+
212,NC_017154.1,1,3086798,3093993,+
212,NC_003143.1,1,2916006,2923209,-
212,NZ_CP009723.1,1,1006306,1013509,+
212,NZ_CP016273.1,1,2558344,2565547,-
212,NZ_CP064125.1,1,1155219,1162413,-
212,NZ_CP045145.1,1,1289855,1297049,-
212,NZ_CP009991.1,1,3571951,3579145,-
212,NZ_CP045258.1,1,3367392,3374586,+
212,NZ_CP064120.1,1,3093219,3100413,+
212,NZ_CP064127.1,1,621325,628519,-
212,NZ_CP009785.1,1,2743086,2750299,+
212,NC_017168.1,1,2839227,2846430,+
212,NZ_CP010247.1,1,4477986,4485180,+
212,NC_005810.1,1,1195738,1202942,+
212,NC_017160.1,1,2897259,2904455,-
212,NZ_CP019708.1,1,4260077,4267271,-
212,NZ_CP064117.1,1,3198559,3205753,+
212,NZ_CP006792.1,1,15712,22906,-
212,NC_014029.1,1,2972587,2979790,-
212,NC_008150.1,1,2787698,2794873,+
212,NZ_CP009844.1,1,1706152,1713355,+
212,NZ_CP045149.1,1,1041204,1048398,-
212,NC_010159.1,1,1919729,1926883,+
212,NZ_CP009906.1,1,1174699,1181874,+
212,NZ_CP006748.1,1,4095495,4102689,-
212,NZ_CP009704.1,1,1688742,1695935,+
212,NZ_CP064124.1,1,1224359,1231553,+
212,NZ_CP045163.1,1,3151124,3158318,+
212,NC_017265.1,1,3149970,3157164,+
211,NZ_CP033690.1,1,4367411,4390185,+
211,NC_017154.1,1,3064023,3086796,+
211,NC_003143.1,1,2923210,2945969,-
211,NZ_CP009723.1,1,983530,1006304,+
211,NZ_CP016273.1,1,2565548,2588306,-
211,NZ_CP064125.1,1,1162414,1185173,-
211,NZ_CP045145.1,1,1297050,1319809,-
211,NZ_CP009991.1,1,3579146,3601905,-
211,NZ_CP045258.1,1,3344616,3367390,+
211,NZ_CP064120.1,1,3070443,3093217,+
211,NZ_CP064127.1,1,628520,651279,-
211,NZ_CP009785.1,1,2720310,2743084,+
211,NC_017168.1,1,2816451,2839225,+
211,NZ_CP010247.1,1,4455195,4477984,+
211,NC_005810.1,1,1172976,1195736,+
211,NC_017160.1,1,2904456,2927214,-
211,NZ_CP019708.1,1,4267272,4290031,-
211,NZ_CP064117.1,1,3175783,3198557,+
211,NZ_CP006792.1,1,22907,45666,-
211,NC_014029.1,1,2979791,3002551,-
211,NC_008150.1,1,2762970,2785744,+
211,NZ_CP009844.1,1,1683376,1706150,+
211,NZ_CP045149.1,1,1048399,1071158,-
211,NC_010159.1,1,1896255,1919727,+
211,NZ_CP009906.1,1,1149971,1172745,+
211,NZ_CP006748.1,1,4102690,4125464,-
211,NZ_CP009704.1,1,1665966,1688740,+
211,NZ_CP064124.1,1,1201597,1224357,+
211,NZ_CP045163.1,1,3128348,3151122,+
211,NC_017265.1,1,3127194,3149968,+
210,NZ_CP033690.1,1,4357685,4366517,+
210,NC_017154.1,1,3054297,3063129,+
210,NC_003143.1,1,2946721,2955553,-
210,NZ_CP009723.1,1,973962,982794,+
210,NZ_CP016273.1,1,2589058,2597890,-
210,NZ_CP064125.1,1,1186083,1194915,-
210,NZ_CP045145.1,1,1320719,1329551,-
210,NZ_CP009991.1,1,3602815,3611647,-
210,NZ_CP045258.1,1,3334890,3343722,+
210,NZ_CP064120.1,1,3060718,3069549,+
210,NZ_CP064127.1,1,652189,661019,-
210,NZ_CP009785.1,1,2710742,2719574,+
210,NC_017168.1,1,2806883,2815715,+
210,NZ_CP010247.1,1,4445469,4454301,+
210,NC_005810.1,1,1163250,1172082,+
210,NC_017160.1,1,2928281,2937114,-
210,NZ_CP019708.1,1,4290783,4299615,-
210,NZ_CP064117.1,1,3166058,3174889,+
210,NZ_CP006792.1,1,46576,55407,-
210,NC_014029.1,1,3003303,3012136,-
210,NC_008150.1,1,2753244,2762076,+
210,NZ_CP009844.1,1,1673808,1682640,+
210,NZ_CP045149.1,1,1072068,1080900,-
210,NC_010159.1,1,346695,355508,-
210,NZ_CP009906.1,1,1140245,1149077,+
210,NZ_CP006748.1,1,4126216,4135048,-
210,NZ_CP009704.1,1,1656240,1665072,+
210,NZ_CP064124.1,1,1191871,1200703,+
210,NZ_CP045163.1,1,3118623,3127454,+
210,NC_017265.1,1,3117468,3126300,+
209,NZ_CP033690.1,1,4344705,4356975,+
209,NC_017154.1,1,3041334,3053587,+
209,NC_003143.1,1,2956263,2968532,-
209,NZ_CP009723.1,1,960982,973252,+
209,NZ_CP016273.1,1,2598600,2610869,-
209,NZ_CP064125.1,1,1195625,1207894,-
209,NZ_CP045145.1,1,1330261,1342530,-
209,NZ_CP009991.1,1,3612358,3624627,-
209,NZ_CP045258.1,1,3321910,3334180,+
209,NZ_CP064120.1,1,3047738,3060008,+
209,NZ_CP064127.1,1,661730,673999,-
209,NZ_CP009785.1,1,2697762,2710032,+
209,NC_017168.1,1,2793903,2806173,+
209,NZ_CP010247.1,1,4433199,4445467,+
209,NC_005810.1,1,1150979,1163248,+
209,NC_017160.1,1,2937824,2950094,-
209,NZ_CP019708.1,1,4300325,4312581,-
209,NZ_CP064117.1,1,3153078,3165348,+
209,NZ_CP006792.1,1,56117,68386,-
209,NC_014029.1,1,3012846,3025115,-
209,NC_008150.1,1,2740264,2752534,+
209,NZ_CP009844.1,1,1660828,1673098,+
209,NZ_CP045149.1,1,1081610,1093879,-
209,NC_010159.1,1,332265,344535,+
209,NZ_CP009906.1,1,1127265,1139535,+
209,NZ_CP006748.1,1,4135049,4147317,-
209,NZ_CP009704.1,1,1643260,1655530,+
209,NZ_CP064124.1,1,1179601,1191869,+
209,NZ_CP045163.1,1,3105643,3117913,+
209,NC_017265.1,1,3104488,3116758,+
208,NZ_CP033690.1,1,4331965,4342419,+
208,NC_017154.1,1,3028611,3039048,+
208,NC_003143.1,1,2970819,2981255,-
208,NZ_CP009723.1,1,948261,958697,+
208,NZ_CP016273.1,1,2613156,2623592,-
208,NZ_CP064125.1,1,1210182,1220636,-
208,NZ_CP045145.1,1,1344817,1355271,-
208,NZ_CP009991.1,1,3626913,3637366,-
208,NZ_CP045258.1,1,3309170,3319624,+
208,NZ_CP064120.1,1,3034981,3045452,+
208,NZ_CP064127.1,1,2721420,2731855,+
208,NZ_CP009785.1,1,2685042,2695478,+
208,NC_017168.1,1,2781181,2791617,+
208,NZ_CP010247.1,1,2383018,2393455,-
208,NC_005810.1,1,2718448,2728920,-
208,NC_017160.1,1,2952381,2962817,-
208,NZ_CP019708.1,1,4314868,4325294,-
208,NZ_CP064117.1,1,3140322,3150792,+
208,NZ_CP006792.1,1,70672,81143,-
208,NC_014029.1,1,3027402,3037838,-
208,NC_008150.1,1,2659903,2670350,-
208,NZ_CP009844.1,1,1003993,1014429,-
208,NZ_CP045149.1,1,1096166,1106620,-
208,NC_010159.1,1,3757144,3767525,-
208,NZ_CP009906.1,1,1046908,1057355,-
208,NZ_CP006748.1,1,1633434,1643871,-
208,NZ_CP009704.1,1,1630519,1640973,+
208,NZ_CP064124.1,1,3169062,3179515,+
208,NZ_CP045163.1,1,3092886,3103357,+
208,NC_017265.1,1,3091748,3102202,+
207,NZ_CP033690.1,1,4265649,4330951,+
207,NC_017154.1,1,2962271,3027597,+
207,NC_003143.1,1,2983592,3048934,-
207,NZ_CP009723.1,1,880560,945924,+
207,NZ_CP016273.1,1,2625929,2691278,-
207,NZ_CP064125.1,1,1221650,1286938,-
207,NZ_CP045145.1,1,1356285,1421623,-
207,NZ_CP009991.1,1,3638380,3703670,-
207,NZ_CP045258.1,1,3242867,3308156,+
207,NZ_CP064120.1,1,2968696,3033967,+
207,NZ_CP064127.1,1,2655227,2720406,+
207,NZ_CP009785.1,1,2617377,2682705,+
207,NC_017168.1,1,2713474,2778844,+
207,NZ_CP010247.1,1,2394487,2459679,-
207,NC_005810.1,1,2731231,2796529,-
207,NC_017160.1,1,2963832,3029137,-
207,NZ_CP019708.1,1,4163915,4229175,+
207,NZ_CP064117.1,1,3074035,3139308,+
207,NZ_CP006792.1,1,82157,147422,-
207,NC_014029.1,1,3038852,3104163,-
207,NC_008150.1,1,2672694,2737978,-
207,NZ_CP009844.1,1,1016766,1082122,-
207,NZ_CP045149.1,1,1107634,1172870,-
207,NC_010159.1,1,3768539,3833694,-
207,NZ_CP009906.1,1,1059699,1124982,-
207,NZ_CP006748.1,1,1644903,1710078,-
207,NZ_CP009704.1,1,1564217,1629505,+
207,NZ_CP064124.1,1,2893224,2958485,+
207,NZ_CP045163.1,1,3026607,3091872,+
207,NC_017265.1,1,3025444,3090734,+
206,NZ_CP033690.1,1,4250914,4262757,+
206,NC_017154.1,1,2945576,2957419,+
206,NC_003143.1,1,3260347,3272190,+
206,NZ_CP009723.1,1,657329,669172,-
206,NZ_CP016273.1,1,2902668,2914511,+
206,NZ_CP064125.1,1,1289830,1301671,-
206,NZ_CP045145.1,1,1424515,1436358,-
206,NZ_CP009991.1,1,3706562,3718404,-
206,NZ_CP045258.1,1,3228132,3239975,+
206,NZ_CP064120.1,1,2953961,2965804,+
206,NZ_CP064127.1,1,1062113,1073956,-
206,NZ_CP009785.1,1,2394174,2406017,-
206,NC_017168.1,1,2605303,2617144,+
206,NZ_CP010247.1,1,4036217,4048048,+
206,NC_005810.1,1,2801389,2813223,-
206,NC_017160.1,1,3033988,3045832,-
206,NZ_CP019708.1,1,3942242,3954072,-
206,NZ_CP064117.1,1,3059300,3071143,+
206,NZ_CP006792.1,1,150314,162156,-
206,NC_014029.1,1,3109014,3120858,-
206,NC_008150.1,1,2643209,2655052,+
206,NZ_CP009844.1,1,1293581,1305424,+
206,NZ_CP045149.1,1,1175762,1187605,-
206,NC_010159.1,1,3836586,3848243,-
206,NZ_CP009906.1,1,1030214,1042057,+
206,NZ_CP006748.1,1,66358,78189,-
206,NZ_CP009704.1,1,1549482,1561325,+
206,NZ_CP064124.1,1,2876529,2888372,+
206,NZ_CP045163.1,1,3011872,3023715,+
206,NC_017265.1,1,3010709,3022552,+
205,NZ_CP033690.1,1,4243594,4250217,+
205,NC_017154.1,1,2938256,2944879,+
205,NC_003143.1,1,3253027,3259650,+
205,NZ_CP009723.1,1,669868,676491,-
205,NZ_CP016273.1,1,2895348,2901971,+
205,NZ_CP064125.1,1,1302368,1308991,-
205,NZ_CP045145.1,1,1437055,1443678,-
205,NZ_CP009991.1,1,3719101,3725723,-
205,NZ_CP045258.1,1,3220812,3227435,+
205,NZ_CP064120.1,1,2946640,2953264,+
205,NZ_CP064127.1,1,1074653,1081275,-
205,NZ_CP009785.1,1,2406714,2413337,-
205,NC_017168.1,1,2597983,2604606,+
205,NZ_CP010247.1,1,4028853,4035520,+
205,NC_005810.1,1,2813920,2820543,-
205,NC_017160.1,1,3046529,3053152,-
205,NZ_CP019708.1,1,3954769,3961392,-
205,NZ_CP064117.1,1,3051980,3058603,+
205,NZ_CP006792.1,1,162853,169476,-
205,NC_014029.1,1,3121555,3128178,-
205,NC_008150.1,1,2635889,2642512,+
205,NZ_CP009844.1,1,1286259,1292882,+
205,NZ_CP045149.1,1,1188302,1194910,-
205,NC_010159.1,1,3848940,3855554,-
205,NZ_CP009906.1,1,1022894,1029517,+
205,NZ_CP006748.1,1,78886,85553,-
205,NZ_CP009704.1,1,1542162,1548785,+
205,NZ_CP064124.1,1,2869210,2875832,+
205,NZ_CP045163.1,1,3004552,3011175,+
205,NC_017265.1,1,3003390,3010012,+
204,NZ_CP033690.1,1,4220389,4242807,+
204,NC_017154.1,1,2914192,2937469,+
204,NC_003143.1,1,3228965,3252240,+
204,NZ_CP009723.1,1,677277,700553,-
204,NZ_CP016273.1,1,2871286,2894561,+
204,NZ_CP064125.1,1,1309777,1332306,-
204,NZ_CP045145.1,1,1444464,1467030,-
204,NZ_CP009991.1,1,3726509,3749638,-
204,NZ_CP045258.1,1,3197497,3220025,+
204,NZ_CP064120.1,1,1676843,1699259,-
204,NZ_CP064127.1,1,1084006,1106554,-
204,NZ_CP009785.1,1,2414123,2437399,-
204,NC_017168.1,1,2573921,2597196,+
204,NZ_CP010247.1,1,4003574,4026122,+
204,NC_005810.1,1,2821329,2843874,-
204,NC_017160.1,1,3053938,3077215,-
204,NZ_CP019708.1,1,3962178,3984596,-
204,NZ_CP064117.1,1,3026819,3049234,+
204,NZ_CP006792.1,1,172221,194637,-
204,NC_014029.1,1,3128964,3152240,-
204,NC_008150.1,1,2612552,2635102,+
204,NZ_CP009844.1,1,1262197,1285472,+
204,NZ_CP045149.1,1,1195696,1218262,-
204,NC_010159.1,1,447625,470155,+
204,NZ_CP009906.1,1,999557,1022107,+
204,NZ_CP006748.1,1,88284,110832,-
204,NZ_CP009704.1,1,1518247,1541375,+
204,NZ_CP064124.1,1,2845840,2868423,+
204,NZ_CP045163.1,1,2979391,3001806,+
204,NC_017265.1,1,2979475,3002603,+
203,NZ_CP033690.1,1,4194793,4220387,+
203,NC_017154.1,1,2888635,2914190,+
203,NC_003143.1,1,3203391,3228963,+
203,NZ_CP009723.1,1,700554,726111,-
203,NZ_CP016273.1,1,2845720,2871284,+
203,NZ_CP064125.1,1,1332307,1357916,-
203,NZ_CP045145.1,1,1467031,1492648,-
203,NZ_CP009991.1,1,3749639,3775225,-
203,NZ_CP045258.1,1,3171879,3197495,+
203,NZ_CP064120.1,1,1699260,1724823,-
203,NZ_CP064127.1,1,1106555,1132236,-
203,NZ_CP009785.1,1,2437400,2462965,-
203,NC_017168.1,1,2547877,2573919,+
203,NZ_CP010247.1,1,3977884,4003572,+
203,NC_005810.1,1,3034396,3060079,+
203,NC_017160.1,1,3077216,3102763,-
203,NZ_CP019708.1,1,3984597,4010114,-
203,NZ_CP064117.1,1,3001231,3026817,+
203,NZ_CP006792.1,1,194638,220216,-
203,NC_014029.1,1,3152241,3177796,-
203,NC_008150.1,1,2586940,2612550,+
203,NZ_CP009844.1,1,1236639,1262195,+
203,NZ_CP045149.1,1,1218263,1243834,-
203,NC_010159.1,1,422123,447623,+
203,NZ_CP009906.1,1,973945,999555,+
203,NZ_CP006748.1,1,110833,136522,-
203,NZ_CP009704.1,1,1492660,1518245,+
203,NZ_CP064124.1,1,2820167,2845838,+
203,NZ_CP045163.1,1,2953819,2979389,+
203,NC_017265.1,1,2953888,2979473,+
202,NZ_CP033690.1,1,4166895,4189628,+
202,NC_017154.1,1,2860720,2883470,+
202,NC_003143.1,1,3175497,3198226,+
202,NZ_CP009723.1,1,731275,754004,-
202,NZ_CP016273.1,1,2817826,2840555,+
202,NZ_CP064125.1,1,1363081,1385830,-
202,NZ_CP045145.1,1,1497813,1520562,-
202,NZ_CP009991.1,1,942347,965095,+
202,NZ_CP045258.1,1,3143965,3166714,+
202,NZ_CP064120.1,1,1729988,1752737,-
202,NZ_CP064127.1,1,1137420,1160169,-
202,NZ_CP009785.1,1,2468129,2490858,-
202,NC_017168.1,1,2519983,2542712,+
202,NZ_CP010247.1,1,3949968,3972700,+
202,NC_005810.1,1,3006163,3028912,+
202,NC_017160.1,1,3107928,3130657,-
202,NZ_CP019708.1,1,4015246,4037994,-
202,NZ_CP064117.1,1,2973779,2996528,+
202,NZ_CP006792.1,1,225381,248130,-
202,NC_014029.1,1,3182961,3205710,-
202,NC_008150.1,1,2559045,2581794,+
202,NZ_CP009844.1,1,1208746,1231475,+
202,NZ_CP045149.1,1,1248999,1271748,-
202,NC_010159.1,1,3265670,3288411,-
202,NZ_CP009906.1,1,946031,968780,+
202,NZ_CP006748.1,1,141706,164438,-
202,NZ_CP009704.1,1,4311576,4334324,-
202,NZ_CP064124.1,1,3123882,3146631,+
202,NZ_CP045163.1,1,2925905,2948654,+
202,NC_017265.1,1,1240961,1263710,-
201,NZ_CP033690.1,1,4141606,4164940,+
201,NC_017154.1,1,3158504,3181839,+
201,NC_003143.1,1,2828133,2851466,-
201,NZ_CP009723.1,1,1078048,1101382,+
201,NZ_CP016273.1,1,2470472,2493804,-
201,NZ_CP064125.1,1,1662450,1685781,+
201,NZ_CP045145.1,1,1795991,1819325,+
201,NZ_CP009991.1,1,640936,664268,-
201,NZ_CP045258.1,1,2843743,2867076,-
201,NZ_CP064120.1,1,2027555,2050893,+
201,NZ_CP064127.1,1,1435551,1458692,+
201,NZ_CP009785.1,1,2814839,2838173,+
201,NC_017168.1,1,2910969,2934303,+
201,NZ_CP010247.1,1,3652692,3676021,-
201,NC_005810.1,1,2592228,2615545,-
201,NC_017160.1,1,2758113,2781449,+
201,NZ_CP019708.1,1,4361958,4385287,+
201,NZ_CP064117.1,1,2674321,2697657,-
201,NZ_CP006792.1,1,523951,547289,+
201,NC_014029.1,1,2884760,2908093,-
201,NC_008150.1,1,2255183,2278516,-
201,NZ_CP009844.1,1,1777894,1801228,+
201,NZ_CP045149.1,1,1548018,1571352,+
201,NC_010159.1,1,1840212,1863554,-
201,NZ_CP009906.1,1,642178,665511,-
201,NZ_CP006748.1,1,438381,461711,+
201,NZ_CP009704.1,1,80591,103924,+
201,NZ_CP064124.1,1,2135528,2158861,+
201,NZ_CP045163.1,1,2626412,2649749,-
201,NC_017265.1,1,1541785,1565118,+
200,NZ_CP033690.1,1,4109527,4140059,+
200,NC_017154.1,1,3126460,3156957,+
200,NC_003143.1,1,2853014,2883481,-
200,NZ_CP009723.1,1,1046034,1076501,+
200,NZ_CP016273.1,1,2495352,2525819,-
200,NZ_CP064125.1,1,1630429,1660903,+
200,NZ_CP045145.1,1,1763935,1794444,+
200,NZ_CP009991.1,1,665816,696306,-
200,NZ_CP045258.1,1,2868624,2899091,-
200,NZ_CP064120.1,1,1995531,2026007,+
200,NZ_CP064127.1,1,1403519,1434004,+
200,NZ_CP009785.1,1,2782825,2813292,+
200,NC_017168.1,1,2878955,2909422,+
200,NZ_CP010247.1,1,3677569,3708012,-
200,NC_005810.1,1,2617093,2647572,-
200,NC_017160.1,1,2726092,2756566,+
200,NZ_CP019708.1,1,4329926,4360411,+
200,NZ_CP064117.1,1,2699206,2729682,-
200,NZ_CP006792.1,1,491927,522403,+
200,NC_014029.1,1,2909641,2940123,-
200,NC_008150.1,1,2280064,2310517,-
200,NZ_CP009844.1,1,1745880,1776347,+
200,NZ_CP045149.1,1,1516004,1546471,+
200,NC_010159.1,1,1865102,1895537,-
200,NZ_CP009906.1,1,667059,697512,-
200,NZ_CP006748.1,1,406391,436834,+
200,NZ_CP009704.1,1,48555,79044,+
200,NZ_CP064124.1,1,2103497,2133981,+
200,NZ_CP045163.1,1,2651298,2681767,-
200,NC_017265.1,1,1509748,1540238,+
97,NZ_CP033690.1,1,2009564,2014898,+
97,NC_017154.1,1,960551,965886,+
97,NC_003143.1,1,1032116,1037450,-
97,NZ_CP009723.1,1,2899679,2905013,+
97,NZ_CP016273.1,1,765869,771203,-
97,NZ_CP064125.1,1,3522489,3527823,-
97,NZ_CP045145.1,1,3674134,3679468,-
97,NZ_CP009991.1,1,1328881,1334215,-
97,NZ_CP045258.1,1,1002311,1007645,+
97,NZ_CP064120.1,1,848981,854315,+
97,NZ_CP064127.1,1,2993120,2998454,-
97,NZ_CP009785.1,1,4632978,4638312,+
97,NC_017168.1,1,67824,73158,+
97,NZ_CP010247.1,1,2117894,2123228,+
97,NC_005810.1,1,3983144,3988471,+
97,NC_017160.1,1,962526,967861,+
97,NZ_CP019708.1,1,1874121,1879455,-
97,NZ_CP064117.1,1,852760,858094,+
97,NZ_CP006792.1,1,2250431,2255765,+
97,NC_014029.1,1,1018407,1023741,+
97,NC_008150.1,1,380692,386026,+
97,NZ_CP009844.1,1,3591540,3596874,+
97,NZ_CP045149.1,1,3659518,3664852,+
97,NC_010159.1,1,137472,142779,-
97,NZ_CP009906.1,1,3475943,3481277,+
97,NZ_CP006748.1,1,1931814,1937148,-
97,NZ_CP009704.1,1,3942461,3947795,+
97,NZ_CP064124.1,1,3711704,3717038,-
97,NZ_CP045163.1,1,917196,922530,-
97,NC_017265.1,1,871838,877172,+
96,NZ_CP033690.1,1,1982393,2009437,+
96,NC_017154.1,1,933380,960424,+
96,NC_003143.1,1,1037577,1064620,-
96,NZ_CP009723.1,1,2872508,2899552,+
96,NZ_CP016273.1,1,771330,798372,-
96,NZ_CP064125.1,1,3527950,3554993,-
96,NZ_CP045145.1,1,3679595,3706634,-
96,NZ_CP009991.1,1,1334342,1361382,-
96,NZ_CP045258.1,1,975138,1002184,+
96,NZ_CP064120.1,1,821810,848854,+
96,NZ_CP064127.1,1,2998581,3025637,-
96,NZ_CP009785.1,1,4605806,4632851,+
96,NC_017168.1,1,40653,67697,+
96,NZ_CP010247.1,1,2090709,2117767,+
96,NC_005810.1,1,3954646,3981687,+
96,NC_017160.1,1,935353,962399,+
96,NZ_CP019708.1,1,1879582,1906584,-
96,NZ_CP064117.1,1,825588,852633,+
96,NZ_CP006792.1,1,2223261,2250304,+
96,NC_014029.1,1,991235,1018280,+
96,NC_008150.1,1,353539,380565,+
96,NZ_CP009844.1,1,3564369,3591413,+
96,NZ_CP045149.1,1,3632345,3659391,+
96,NC_010159.1,1,144256,171260,-
96,NZ_CP009906.1,1,3448792,3475816,+
96,NZ_CP006748.1,1,1937275,1964332,-
96,NZ_CP009704.1,1,3915292,3942334,+
96,NZ_CP064124.1,1,3718494,3745527,-
96,NZ_CP045163.1,1,922657,949700,-
96,NC_017265.1,1,844670,871711,+
95,NZ_CP033690.1,1,1964225,1971706,+
95,NZ_CP033690.1,1,2720126,2727577,+
95,NC_017154.1,1,920219,927669,+
95,NC_017154.1,1,1671635,1679116,+
95,NC_003143.1,1,1075277,1082759,-
95,NC_003143.1,1,1660052,1667503,+
95,NZ_CP009723.1,1,2268848,2276300,-
95,NZ_CP009723.1,1,2854370,2861851,+
95,NZ_CP016273.1,1,809024,816506,-
95,NZ_CP016273.1,1,1394556,1402007,+
95,NZ_CP064125.1,1,2048530,2055981,+
95,NZ_CP064125.1,1,3565678,3573160,-
95,NZ_CP045145.1,1,2961715,2969167,-
95,NZ_CP045145.1,1,3717320,3724802,-
95,NZ_CP009991.1,1,1372088,1379570,-
95,NZ_CP009991.1,1,4121131,4128582,+
95,NZ_CP045258.1,1,956981,964462,+
95,NZ_CP045258.1,1,2474086,2481538,-
95,NZ_CP064120.1,1,803643,811124,+
95,NZ_CP064120.1,1,1526936,1534384,+
95,NZ_CP064127.1,1,2346483,2353934,+
95,NZ_CP064127.1,1,3031348,3038830,-
95,NZ_CP009785.1,1,4002254,4009706,-
95,NZ_CP009785.1,1,4587668,4595149,+
95,NC_017168.1,1,22515,29996,+
95,NC_017168.1,1,3991567,3999019,-
95,NZ_CP010247.1,1,2077517,2084998,+
95,NZ_CP010247.1,1,2502369,2509820,+
95,NC_005810.1,1,1488957,1496408,+
95,NC_005810.1,1,3936485,3943966,+
95,NC_017160.1,1,922328,929779,+
95,NC_017160.1,1,1652130,1659612,+
95,NZ_CP019708.1,1,893055,900500,-
95,NZ_CP019708.1,1,1917226,1924705,-
95,NZ_CP064117.1,1,807421,814902,+
95,NZ_CP064117.1,1,1530695,1538143,+
95,NZ_CP006792.1,1,1583799,1591248,-
95,NZ_CP006792.1,1,2204949,2212430,+
95,NC_014029.1,1,978073,985524,+
95,NC_014029.1,1,1729562,1737043,+
95,NC_008150.1,1,335382,342863,+
95,NC_008150.1,1,873916,881367,+
95,NZ_CP009844.1,1,2959990,2967442,-
95,NZ_CP009844.1,1,3546231,3553712,+
95,NZ_CP045149.1,1,2613129,2620581,-
95,NZ_CP045149.1,1,3614179,3621660,+
95,NC_010159.1,1,176971,184453,-
95,NC_010159.1,1,3139677,3147075,+
95,NZ_CP009906.1,1,3430635,3438116,+
95,NZ_CP009906.1,1,3969137,3976586,+
95,NZ_CP006748.1,1,1753479,1760959,+
95,NZ_CP006748.1,1,1970043,1977525,-
95,NZ_CP009704.1,1,1139319,1146769,-
95,NZ_CP009704.1,1,3897105,3904586,+
95,NZ_CP064124.1,1,1517445,1524897,+
95,NZ_CP064124.1,1,3756227,3763709,-
95,NZ_CP045163.1,1,960514,967996,-
95,NZ_CP045163.1,1,1581614,1589062,+
95,NC_017265.1,1,826483,833964,+
95,NC_017265.1,1,2600529,2607981,-
94,NZ_CP033690.1,1,1954064,1960193,+
94,NC_017154.1,1,910053,916187,+
94,NC_003143.1,1,1086790,1092930,-
94,NZ_CP009723.1,1,2844199,2850338,+
94,NZ_CP016273.1,1,820537,826677,-
94,NZ_CP064125.1,1,3577191,3583326,-
94,NZ_CP045145.1,1,3728833,3734968,-
94,NZ_CP009991.1,1,1383602,1389732,-
94,NZ_CP045258.1,1,946815,952949,+
94,NZ_CP064120.1,1,793477,799611,+
94,NZ_CP064127.1,1,3042861,3048997,-
94,NZ_CP009785.1,1,4577497,4583636,+
94,NC_017168.1,1,12344,18483,+
94,NZ_CP010247.1,1,2067344,2073479,+
94,NC_005810.1,1,3926312,3932447,+
94,NC_017160.1,1,912162,918296,+
94,NZ_CP019708.1,1,1928736,1934852,-
94,NZ_CP064117.1,1,797255,803389,+
94,NZ_CP006792.1,1,2194783,2200917,+
94,NC_014029.1,1,967901,974035,+
94,NC_008150.1,1,325216,331350,+
94,NZ_CP009844.1,1,3536060,3542199,+
94,NZ_CP045149.1,1,3604013,3610147,+
94,NC_010159.1,1,188484,194618,-
94,NZ_CP009906.1,1,3420469,3426603,+
94,NZ_CP006748.1,1,1981562,1987698,-
94,NZ_CP009704.1,1,3886944,3893073,+
94,NZ_CP064124.1,1,3767740,3773876,-
94,NZ_CP045163.1,1,972027,978162,-
94,NC_017265.1,1,816322,822451,+
93,NZ_CP033690.1,1,1941706,1954027,+
93,NC_017154.1,1,897694,910016,+
93,NC_003143.1,1,1092967,1105288,-
93,NZ_CP009723.1,1,2831841,2844162,+
93,NZ_CP016273.1,1,826714,839034,-
93,NZ_CP064125.1,1,3583363,3595684,-
93,NZ_CP045145.1,1,3735005,3747326,-
93,NZ_CP009991.1,1,1389769,1402090,-
93,NZ_CP045258.1,1,934457,946778,+
93,NZ_CP064120.1,1,781121,793440,+
93,NZ_CP064127.1,1,3049034,3061332,-
93,NZ_CP009785.1,1,4565139,4577460,+
93,NC_017168.1,1,1,12307,+
93,NZ_CP010247.1,1,2055004,2067307,+
93,NC_005810.1,1,3913954,3926275,+
93,NC_017160.1,1,899804,912125,+
93,NZ_CP019708.1,1,1934889,1947197,-
93,NZ_CP064117.1,1,784897,797218,+
93,NZ_CP006792.1,1,2182426,2194746,+
